match_id,venue,team_1,team_2,match_type,toss_winner,toss_decision,match_winner
375457,Harare Sports Club,Zimbabwe,Sri Lanka,ODI,Zimbabwe,bat,Sri Lanka
375460,Harare Sports Club,Zimbabwe,Sri Lanka,ODI,Zimbabwe,field,Sri Lanka
375462,Harare Sports Club,Zimbabwe,Sri Lanka,ODI,Zimbabwe,field,Sri Lanka
377313,"Sabina Park, Kingston",West Indies,India,ODI,India,bat,India
377314,"Sabina Park, Kingston",West Indies,India,ODI,India,bat,West Indies
377315,"Beausejour Stadium, Gros Islet",West Indies,India,ODI,India,field,India
377316,"Beausejour Stadium, Gros Islet",West Indies,India,ODI,India,field,Unknown
378753,Shere Bangla National Stadium,Bangladesh,Zimbabwe,ODI,Bangladesh,field,Zimbabwe
378755,Shere Bangla National Stadium,Bangladesh,Sri Lanka,ODI,Bangladesh,field,Bangladesh
378759,Shere Bangla National Stadium,Bangladesh,Zimbabwe,ODI,Bangladesh,field,Bangladesh
380715,County Ground,England,West Indies,ODI,England,field,England
380716,Edgbaston,England,West Indies,ODI,West Indies,field,England
383275,"Civil Service Cricket Club, Stormont",Ireland,England,ODI,England,bat,England
383283,County Ground,England,Australia,ODI,Australia,bat,England
385025,Gymkhana Club Ground,Kenya,Zimbabwe,ODI,Kenya,bat,Zimbabwe
385749,National Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,bat,Pakistan
385750,National Stadium,Pakistan,Sri Lanka,ODI,Pakistan,field,Sri Lanka
385751,Gaddafi Stadium,Pakistan,Sri Lanka,ODI,Sri Lanka,bat,Sri Lanka
386530,Rangiri Dambulla International Stadium,Sri Lanka,India,ODI,India,field,India
386531,R Premadasa Stadium,Sri Lanka,India,ODI,India,bat,India
386532,R Premadasa Stadium,Sri Lanka,India,ODI,India,bat,India
386533,R Premadasa Stadium,Sri Lanka,India,ODI,India,bat,India
386534,R Premadasa Stadium,Sri Lanka,India,ODI,Sri Lanka,bat,Sri Lanka
387566,SuperSport Park,South Africa,England,ODI,England,field,England
387567,Newlands,South Africa,England,ODI,South Africa,bat,South Africa
387568,St George's Park,South Africa,England,ODI,South Africa,bat,England
390204,Willowmoore Park,Ireland,Scotland,ODI,Ireland,field,Ireland
390227,Willowmoore Park,Canada,Scotland,ODI,Scotland,field,Canada
392616,Dubai Sports City Cricket Stadium,Australia,Pakistan,ODI,Australia,bat,Pakistan
392617,Dubai Sports City Cricket Stadium,Australia,Pakistan,ODI,Pakistan,bat,Australia
392618,Sheikh Zayed Stadium,Australia,Pakistan,ODI,Australia,bat,Australia
392619,Sheikh Zayed Stadium,Australia,Pakistan,ODI,Pakistan,bat,Australia
392620,Sheikh Zayed Stadium,Australia,Pakistan,ODI,Australia,bat,Pakistan
401073,"Windsor Park, Roseau",West Indies,Bangladesh,ODI,West Indies,field,Bangladesh
401074,"Windsor Park, Roseau",West Indies,Bangladesh,ODI,West Indies,bat,Bangladesh
401075,"Warner Park, Basseterre",West Indies,Bangladesh,ODI,West Indies,bat,Bangladesh
403370,Rangiri Dambulla International Stadium,Sri Lanka,Pakistan,ODI,Pakistan,field,Sri Lanka
403371,Rangiri Dambulla International Stadium,Sri Lanka,Pakistan,ODI,Sri Lanka,field,Sri Lanka
403372,Rangiri Dambulla International Stadium,Sri Lanka,Pakistan,ODI,Sri Lanka,field,Sri Lanka
403373,R Premadasa Stadium,Sri Lanka,Pakistan,ODI,Pakistan,bat,Pakistan
403374,R Premadasa Stadium,Sri Lanka,Pakistan,ODI,Pakistan,bat,Pakistan
403380,R Premadasa Stadium,Sri Lanka,New Zealand,ODI,Sri Lanka,bat,Sri Lanka
403381,R Premadasa Stadium,Sri Lanka,India,ODI,Sri Lanka,bat,Sri Lanka
403382,R Premadasa Stadium,India,New Zealand,ODI,New Zealand,bat,India
403383,R Premadasa Stadium,Sri Lanka,India,ODI,India,bat,India
406192,Melbourne Cricket Ground,Australia,West Indies,ODI,West Indies,field,Australia
406193,Adelaide Oval,Australia,West Indies,ODI,West Indies,bat,Australia
406194,Sydney Cricket Ground,Australia,West Indies,ODI,West Indies,field,Unknown
406195,"Brisbane Cricket Ground, Woolloongabba",Australia,West Indies,ODI,West Indies,field,Australia
406196,Melbourne Cricket Ground,Australia,West Indies,ODI,Australia,bat,Australia
406202,"Brisbane Cricket Ground, Woolloongabba",Australia,Pakistan,ODI,Pakistan,bat,Australia
406203,Sydney Cricket Ground,Australia,Pakistan,ODI,Pakistan,field,Australia
406204,Adelaide Oval,Australia,Pakistan,ODI,Australia,bat,Australia
406205,Western Australia Cricket Association Ground,Australia,Pakistan,ODI,Australia,bat,Australia
406206,Western Australia Cricket Association Ground,Australia,Pakistan,ODI,Pakistan,bat,Australia
410337,Queens Sports Club,Zimbabwe,Bangladesh,ODI,Bangladesh,field,Bangladesh
410338,Queens Sports Club,Zimbabwe,Bangladesh,ODI,Zimbabwe,field,Bangladesh
410339,Queens Sports Club,Zimbabwe,Bangladesh,ODI,Bangladesh,field,Zimbabwe
410340,Queens Sports Club,Zimbabwe,Bangladesh,ODI,Zimbabwe,bat,Bangladesh
410341,Queens Sports Club,Zimbabwe,Bangladesh,ODI,Zimbabwe,bat,Bangladesh
415162,Maple Leaf North-West Ground,Canada,Kenya,ODI,Canada,field,Canada
415273,SuperSport Park,South Africa,Sri Lanka,ODI,South Africa,field,Sri Lanka
415274,New Wanderers Stadium,Pakistan,West Indies,ODI,West Indies,bat,Pakistan
415275,SuperSport Park,South Africa,New Zealand,ODI,South Africa,field,South Africa
415276,New Wanderers Stadium,England,Sri Lanka,ODI,England,field,England
415277,New Wanderers Stadium,Australia,West Indies,ODI,West Indies,field,Australia
415278,SuperSport Park,India,Pakistan,ODI,Pakistan,bat,Pakistan
415279,New Wanderers Stadium,New Zealand,Sri Lanka,ODI,Sri Lanka,field,New Zealand
415280,SuperSport Park,South Africa,England,ODI,England,bat,England
415281,SuperSport Park,Australia,India,ODI,Australia,bat,Unknown
415282,New Wanderers Stadium,England,New Zealand,ODI,New Zealand,field,New Zealand
415283,SuperSport Park,Australia,Pakistan,ODI,Australia,field,Australia
415284,New Wanderers Stadium,India,West Indies,ODI,India,field,India
415285,SuperSport Park,Australia,England,ODI,England,bat,Australia
415286,New Wanderers Stadium,New Zealand,Pakistan,ODI,Pakistan,bat,New Zealand
415287,SuperSport Park,Australia,New Zealand,ODI,New Zealand,bat,Australia
416236,Reliance Stadium,India,Australia,ODI,Australia,bat,Australia
416237,"Vidarbha Cricket Association Stadium, Jamtha",India,Australia,ODI,Australia,field,India
416238,Feroz Shah Kotla,India,Australia,ODI,Australia,bat,India
416239,"Punjab Cricket Association Stadium, Mohali",India,Australia,ODI,India,field,Australia
416240,"Rajiv Gandhi International Stadium, Uppal",India,Australia,ODI,Australia,bat,Australia
416241,Nehru Stadium,India,Australia,ODI,India,bat,Australia
422626,Shere Bangla National Stadium,Bangladesh,Zimbabwe,ODI,Zimbabwe,field,Zimbabwe
422627,Shere Bangla National Stadium,Bangladesh,Zimbabwe,ODI,Zimbabwe,bat,Bangladesh
422628,Shere Bangla National Stadium,Bangladesh,Zimbabwe,ODI,Bangladesh,field,Bangladesh
422629,Zohur Ahmed Chowdhury Stadium,Bangladesh,Zimbabwe,ODI,Zimbabwe,bat,Bangladesh
422630,Zohur Ahmed Chowdhury Stadium,Bangladesh,Zimbabwe,ODI,Bangladesh,field,Bangladesh
423387,Boland Bank Park,South Africa,West Indies,ODI,South Africa,field,South Africa
423783,McLean Park,New Zealand,Bangladesh,ODI,New Zealand,bat,New Zealand
423784,University Oval,New Zealand,Bangladesh,ODI,New Zealand,field,New Zealand
423785,AMI Stadium,New Zealand,Bangladesh,ODI,New Zealand,field,New Zealand
423791,McLean Park,New Zealand,Australia,ODI,Australia,bat,New Zealand
423792,Eden Park,New Zealand,Australia,ODI,Australia,bat,Australia
423793,Seddon Park,New Zealand,Australia,ODI,Australia,field,Australia
423794,Eden Park,New Zealand,Australia,ODI,Australia,field,Australia
423795,Westpac Stadium,New Zealand,Australia,ODI,Australia,field,New Zealand
426384,Clontarf Cricket Club Ground,Ireland,Australia,ODI,Australia,bat,Australia
426387,The Rose Bowl,England,Australia,ODI,Australia,bat,England
426388,Sophia Gardens,England,Australia,ODI,Australia,bat,England
426389,Old Trafford,England,Australia,ODI,England,field,England
426390,Kennington Oval,England,Australia,ODI,England,field,Australia
426391,Lord's,England,Australia,ODI,Australia,bat,Australia
426403,Trent Bridge,England,Bangladesh,ODI,Bangladesh,bat,England
426404,County Ground,England,Bangladesh,ODI,England,field,Bangladesh
426405,Edgbaston,England,Bangladesh,ODI,Bangladesh,field,England
426420,Shere Bangla National Stadium,Bangladesh,England,ODI,England,field,England
426421,Shere Bangla National Stadium,Bangladesh,England,ODI,England,field,England
426422,Zohur Ahmed Chowdhury Stadium,Bangladesh,England,ODI,Bangladesh,field,England
426428,Riverside Ground,England,Pakistan,ODI,Pakistan,field,England
426429,Headingley,England,Pakistan,ODI,Pakistan,bat,England
426430,Kennington Oval,England,Pakistan,ODI,Pakistan,bat,Pakistan
426431,Lord's,England,Pakistan,ODI,Pakistan,bat,Pakistan
426432,The Rose Bowl,England,Pakistan,ODI,England,bat,England
426720,Sheikh Zayed Stadium,New Zealand,Pakistan,ODI,Pakistan,bat,Pakistan
426721,Sheikh Zayed Stadium,New Zealand,Pakistan,ODI,New Zealand,bat,New Zealand
426722,Sheikh Zayed Stadium,New Zealand,Pakistan,ODI,New Zealand,bat,New Zealand
430508,Willowmoore Park,South Africa,Zimbabwe,ODI,Zimbabwe,field,South Africa
430509,SuperSport Park,South Africa,Zimbabwe,ODI,Zimbabwe,field,South Africa
430886,Madhavrao Scindia Cricket Ground,India,Sri Lanka,ODI,Sri Lanka,field,India
430887,"Vidarbha Cricket Association Stadium, Jamtha",India,Sri Lanka,ODI,India,bat,Sri Lanka
430888,Barabati Stadium,India,Sri Lanka,ODI,Sri Lanka,bat,India
430889,Eden Gardens,India,Sri Lanka,ODI,Sri Lanka,bat,India
430890,Feroz Shah Kotla,India,Sri Lanka,ODI,India,field,Unknown
433558,Shere Bangla National Stadium,Bangladesh,India,ODI,Bangladesh,field,India
433559,"MA Chidambaram Stadium, Chepauk",Kenya,New Zealand,ODI,Kenya,bat,New Zealand
433560,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,Canada,ODI,Sri Lanka,bat,Sri Lanka
433561,"Sardar Patel Stadium, Motera",Australia,Zimbabwe,ODI,Australia,bat,Australia
433562,"Vidarbha Cricket Association Stadium, Jamtha",England,Netherlands,ODI,Netherlands,bat,England
433563,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Kenya,Pakistan,ODI,Pakistan,bat,Pakistan
433564,Feroz Shah Kotla,South Africa,West Indies,ODI,South Africa,field,South Africa
433565,"Vidarbha Cricket Association Stadium, Jamtha",Australia,New Zealand,ODI,Australia,field,Australia
433566,Shere Bangla National Stadium,Bangladesh,Ireland,ODI,Bangladesh,bat,Bangladesh
433567,R Premadasa Stadium,Sri Lanka,Pakistan,ODI,Pakistan,bat,Pakistan
433568,M Chinnaswamy Stadium,India,England,ODI,India,bat,Unknown
433569,Feroz Shah Kotla,Netherlands,West Indies,ODI,Netherlands,field,West Indies
433570,"Vidarbha Cricket Association Stadium, Jamtha",Canada,Zimbabwe,ODI,Zimbabwe,bat,Zimbabwe
433571,R Premadasa Stadium,Sri Lanka,Kenya,ODI,Kenya,bat,Sri Lanka
433572,M Chinnaswamy Stadium,England,Ireland,ODI,England,bat,Ireland
433573,"Punjab Cricket Association Stadium, Mohali",Netherlands,South Africa,ODI,Netherlands,field,South Africa
433574,R Premadasa Stadium,Canada,Pakistan,ODI,Pakistan,bat,Pakistan
433575,"Sardar Patel Stadium, Motera",New Zealand,Zimbabwe,ODI,Zimbabwe,bat,New Zealand
433576,Shere Bangla National Stadium,Bangladesh,West Indies,ODI,Bangladesh,bat,West Indies
433577,R Premadasa Stadium,Sri Lanka,Australia,ODI,Sri Lanka,bat,Unknown
433578,M Chinnaswamy Stadium,India,Ireland,ODI,India,field,India
433579,"MA Chidambaram Stadium, Chepauk",England,South Africa,ODI,England,bat,England
433580,Feroz Shah Kotla,Canada,Kenya,ODI,Kenya,bat,Canada
433581,Pallekele International Cricket Stadium,New Zealand,Pakistan,ODI,New Zealand,bat,New Zealand
433582,Feroz Shah Kotla,India,Netherlands,ODI,Netherlands,bat,India
433583,Pallekele International Cricket Stadium,Sri Lanka,Zimbabwe,ODI,Zimbabwe,field,Sri Lanka
433584,"Punjab Cricket Association Stadium, Mohali",Ireland,West Indies,ODI,Ireland,field,West Indies
433585,Zahur Ahmed Chowdhury Stadium,Bangladesh,England,ODI,Bangladesh,field,Bangladesh
433586,"Vidarbha Cricket Association Stadium, Jamtha",India,South Africa,ODI,India,bat,South Africa
433587,Wankhede Stadium,Canada,New Zealand,ODI,Canada,field,New Zealand
433588,M Chinnaswamy Stadium,Australia,Kenya,ODI,Australia,bat,Australia
433589,Pallekele International Cricket Stadium,Pakistan,Zimbabwe,ODI,Zimbabwe,bat,Pakistan
433590,Zahur Ahmed Chowdhury Stadium,Bangladesh,Netherlands,ODI,Netherlands,bat,Bangladesh
433591,Eden Gardens,Ireland,South Africa,ODI,Ireland,field,South Africa
433592,M Chinnaswamy Stadium,Australia,Canada,ODI,Canada,bat,Australia
433593,"MA Chidambaram Stadium, Chepauk",England,West Indies,ODI,England,bat,England
433594,Wankhede Stadium,New Zealand,Sri Lanka,ODI,Sri Lanka,bat,Sri Lanka
433595,Eden Gardens,Ireland,Netherlands,ODI,Ireland,field,Ireland
433596,R Premadasa Stadium,Australia,Pakistan,ODI,Australia,bat,Pakistan
